job_id,scraped_job_title,recruiter_name,job_location_text,full_job_description,extracted_clues,potential_companies,analysis_summary,top_company,top_confidence
5c338085-a78e-4fc9-8e4d-f0ec8f086759,Lead Design Engineer,The Business Connection,"Birmingham, West Midlands (County)","Lead Design Engineer We are seeking a highly skilled Lead Design Engineer to act as the primary technical contact for complex site projects, including bespoke, automation, or production machinery installations. The role focuses on ensuring seamless system integration by optimising operational processes, troubleshooting technical challenges, and providing actionable feedback to enhance future designs. Lead Design Engineer Primary Responsibilities - Act as the primary technical point of contact for bespoke or new machine installations. - Lead the integration of complex systems, optimising operational performance and resolving technical issues. - Provide feedback to enhance design processes and future projects. - Guide and mentor technical teams, promoting collaboration and knowledge-sharing across disciplines. - Coordinate project timelines, manage multiple high-priority tasks, and ensure stakeholders meet deadlines without compromising quality. - Solve intricate engineering problems by applying advanced analytical skills and integrating technical and managerial perspectives. - Lead cross-functional collaboration and maintain clear communication across all project stakeholders. Lead Design Engineer Skills and Qualifications - HNC/HND in a technical field (preferably Mechanical Engineering). - Experience in bespoke machine design. - Proven record of successfully managing and delivering projects. - Commissioning and site experience. - Strong leadership and team management skills. - Excellent project management and organisational skills. - In-depth knowledge of design and manufacturing techniques. - Strong analytical and problem-solving abilities. - Proficiency in SolidWorks (concepts, layouts, detailing, and dimensioning to ISO standards). - Ability to support design ideas with appropriate calculations and formulae.","{""error"": ""Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}"", ""location_clues"": {}, ""sector_clues"": {}, ""machinery_clues"": [], ""software_clues"": [], ""standards_clues"": [], ""salary_benefits_clues"": {}, ""role_clues"": {}, ""org_clues"": [], ""narrative_clues"": [], ""work_environment_clues"": [], ""customer_market_clues"": [], ""travel_clues"": [], ""unique_differentiators"": [], ""summary_narrative"": ""Error extracting clues""}",[],"Error: Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",,0.0
db0be319-84ab-4189-8a1c-c3da083c682c,Senior Electrical Design Engineer,Aztrum,Solihull,"A multi-disciplinary consulting firm is looking to hire a passionate and experienced Senior Electrical Design Engineer to join their growing team. The ideal candidate will become part of their supportive team, using design to assist the building services sector in becoming more sustainable. **Key responsibilities:** - Produce high quality drawings and specifications - Conduct design calculations both manually and using computer software - Communicate with other design teams, understand client requirements and select solutions appropriately - Ensure your work is of the best quality and in line with project budgets - Push for continuous professional development, staying up to date with new industry developments/software/best practices - Effective site management, ensuring contractors and installations meet compliance **What we’re looking for:** - A degree in Electrical engineering, Building Services or another relevant field - A minimum of 3/4 years’ experience of design in building services - Experience using relevant software i.e. Microsoft Suite, Relux/Dialux, Revit, Amtech - Understanding and familiarity with BREEAM - Understanding of HV/LV systems - Membership/chartership preferred – CIBSE, IET - Knowledge of; British/EU standards and building regulations, some mechanical engineering practices **Benefits:** - Sickness/maternity/paternity pay schemes - Opportunity to buy and sell annual leave - Professional development opportunities - Cycle to work and electric car schemes - Working on exciting and challenging projects **Interested?** If you’re an Electrical Design Engineer ready for a fresh challenge, we’d love to hear from you. Please apply today or reach out to Katie Davison at Aztrum for a confidential conversation.","{""error"": ""Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}"", ""location_clues"": {}, ""sector_clues"": {}, ""machinery_clues"": [], ""software_clues"": [], ""standards_clues"": [], ""salary_benefits_clues"": {}, ""role_clues"": {}, ""org_clues"": [], ""narrative_clues"": [], ""work_environment_clues"": [], ""customer_market_clues"": [], ""travel_clues"": [], ""unique_differentiators"": [], ""summary_narrative"": ""Error extracting clues""}",[],"Error: Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",,0.0
2890af02-6f91-491f-8501-92a07a5d04a3,Senior Mechanical Engineer,Calibre Search,"Birmingham, West Midlands","Senior Mechanical Engineer - Birmingham (Midlands)
I am working with a multi-disciplinary consultancy with expertise across technical, environmental, civil, structural, and M&E engineering. They're seeking a Senior Mechanical Engineer to join their growing MEP team in the Birmingham area. They pride ourselves on delivering innovative solutions that meet financial, social, and environmental goals, and are looking for someone who can bring both technical strength and sector knowledge to their projects.
This is a varied role with a strong focus on performance design, detailed construction design, and client monitoring, alongside survey work, quality assurance, and multidisciplinary collaboration. Healthcare sector experience is highly desirable, given the technical demands and compliance requirements of these projects.
What you'll be doing  
- **40%** - RIBA stages 2-6: performance design, client monitoring, witnessing and commissioning
- **30%** - RIBA stages 4-5: detailed & construction design
- **10%** - Survey works (allocated within the team)
- **10%** - Technical assurance & quality monitoring on large projects
- **10%** - Multidisciplinary engineering projects with civil & structural colleagues
They're looking to speak with a Senior Mechanical Engineer a with proven experience in building services/M&E, ideally with healthcare sector knowledge. You should be confident in performance and construction design, commissioning, and technical assurance, and comfortable collaborating within multi-disciplinary teams. Strong communication and client-facing skills are important.
You'll join a collaborative and expert-driven consultancy environment with exposure to high-profile projects across sectors including healthcare, residential, commercial, and infrastructure. We offer opportunities to take on leadership, develop professionally, and contribute to shaping technically excellent, value-driven outcomes.
If you would like more information then feel free to get in touch with Danny Brookes from Calibre Search
Calibre Search promote equality in the workplace and we welcome applications from all suitably skilled or qualified candidates regardless of their sex, race, disability, religion/beliefs, sexual orientation or age. We act as both an employment agency and employment business.
Type::   Permanent
Start Date::   ASAP
Contract Length::   N/A
Contact Name::   Login or register to view
Telephone::   Login or register to view
Job Reference::   38154_1761548403
Job ID::   224251289","{""error"": ""Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}"", ""location_clues"": {}, ""sector_clues"": {}, ""machinery_clues"": [], ""software_clues"": [], ""standards_clues"": [], ""salary_benefits_clues"": {}, ""role_clues"": {}, ""org_clues"": [], ""narrative_clues"": [], ""work_environment_clues"": [], ""customer_market_clues"": [], ""travel_clues"": [], ""unique_differentiators"": [], ""summary_narrative"": ""Error extracting clues""}",[],"Error: Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",,0.0
4bbd5c92-cbd0-4dc2-b02d-48e7a530fff0,Revit Technician (HVAC),Jordanna Morris at Aztrum Recruitment,Leicester,"My client, a market leading MEP and Sustainability Consultancy based in Leicester is searching for a Revit Technician to join their specialist team. This is a hybrid role, offering varied residential, commercial and industrial projects. As Revit Technician you will join a bespoke team based in Leicester. You will be trained and supported by an experienced team and have the chance to complete electrical and mechanical designs for major residential, commercial, healthcare, leisure and retail schemes using Revit. As a Revit Technician you will be expected to complete detailed mechanical, electrical and building services designs using Revit. You will also be supported to complete; - 3D design of Mechanical, Electrical and Public services. -Design to BIM level 2 in accordance with British Standards PAS 1192-5. -Create to scale surveys of existing buildings. -Create feasibility and condition reports for future works and liaise with Trades, Engineers, Architects and Surveyors for on-going projects. -Run clash detection on designs before process to Architects and field engineers. This role offers a competitive salary, private medical care, travel expenses for business meetings, pension scheme, flexible working (hybrid) and generous annual leave. As a Revit Technician you are required to have a HNC/HND/BSc or MSc Mechanical Engineering or Building Services Engineering and have experience working for UK based Consultancy completing detailed electrical, mechanical and building services designs for buildings and commercial developments using Revit. You are also required to have a detailed knowledge PAS 1192-5 and other relevant codes. Candidates are required to have a valid UK driving licence to visit sites. If this role is of interest to you, please contact Jordanna Morris at Aztrum Recruitment.","{""error"": ""Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}"", ""location_clues"": {}, ""sector_clues"": {}, ""machinery_clues"": [], ""software_clues"": [], ""standards_clues"": [], ""salary_benefits_clues"": {}, ""role_clues"": {}, ""org_clues"": [], ""narrative_clues"": [], ""work_environment_clues"": [], ""customer_market_clues"": [], ""travel_clues"": [], ""unique_differentiators"": [], ""summary_narrative"": ""Error extracting clues""}",[],"Error: Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",,0.0
26299750-ee5d-444e-ac26-ee9a462755ff,Sales Manager,Verto People,Birmingham (Remote job),"Sales Manager / Area Sales Manager / Business Development Manager to join a global leading hydraulics manufacturer. The successful Sales Manager / Area Sales Manager / Business Development Manager will work fully remote, responsible for developing new OEM accounts and managing key accounts across the UK, selling a wide range of hydraulic components and systems including pumps, valves, actuators, power packs or similar hydraulic systems via OEM channels. The Sales Manager / Area Sales Manager / Business Development Manager must have strong technical sales and applications knowledge within hydraulics and the ability to work closely with design and engineering teams at OEM level. Hydraulic Engineers with a willingness to progress in to sales are encouraged to apply. Sales Manager / Area Sales Manager / Business Development Manager Role * Develop new business and manage existing OEM accounts across the UK. * Promote and sell hydraulic components and fluid power solutions to machinery and equipment manufacturers. * Work closely with OEM design and engineering teams to specify hydraulic components and integrate systems. * Provide technical sales, applications support, or hands on knowledge of hydraulic solutions. * Identify new business opportunities through site visits and hydraulic industry networking. * Liaise with various engineering departments. Sales Manager / Area Sales Manager / Business Development Manager Requirements * Proven background in technical sales, service, design or applications engineering within the hydraulics industry. * Experience selling hydraulic products & solutions in to OEMs. * A Service Engineer, Design Engineer, Application Engineer looking for progression in to sales will be encouraged to apply. * Strong knowledge of hydraulic systems or components such as pumps, valves, power packs or similar. * Mechanical engineering degree is advantageous. * Full UK driving licence and willingness to travel UK-wide.","{""error"": ""Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}"", ""location_clues"": {}, ""sector_clues"": {}, ""machinery_clues"": [], ""software_clues"": [], ""standards_clues"": [], ""salary_benefits_clues"": {}, ""role_clues"": {}, ""org_clues"": [], ""narrative_clues"": [], ""work_environment_clues"": [], ""customer_market_clues"": [], ""travel_clues"": [], ""unique_differentiators"": [], ""summary_narrative"": ""Error extracting clues""}",[],"Error: Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",,0.0
e994e15f-88be-4d7d-b41a-801ffc29baae,Mechanical Project Manager (also referred to as Mechanical Project Engineer / Project Manager),Marble Talent Group Ltd,"Birmingham, West Midlands (County) (Midlands-based, with UK-wide travel)","Mechanical Project Engineer / Project Manager Location: Birmingham (Midlands-based, with UK-wide travel) Salary: £55,000 - £65,000 Are you an experienced Mechanical Project Engineer or Project Manager looking to take the next step in your career? Join a leading Commercial M&E contractor based in the Midlands, delivering high-quality mechanical and electrical solutions across the UK. We’re seeking a motivated and technically capable individual to manage a range of exciting projects in sectors including retail, leisure, healthcare, office developments, and commercial premises. The Role As a Mechanical Project Engineer / Project Manager, you’ll take ownership of projects from initial design and estimating stages through to final delivery. You’ll coordinate with clients, sub-contractors, and suppliers, ensuring all works are completed safely, on time, and to the highest standards. Key Responsibilities Manage mechanical building services projects from inception to completion Oversee design, estimating, procurement, and delivery phases Liaise effectively with clients, consultants, and subcontractors Ensure compliance with project specifications, budgets, and schedules Report regularly to company Directors on project progress Conduct site visits across the UK as required About You ONC/HNC (or equivalent) qualification in Building Services or Mechanical Engineering 3–5 years’ post-qualification experience in a similar role Proficient in AutoCAD and familiar with mechanical services design principles Strong communication, organisational, and problem-solving skills Self-motivated, professional, and able to work independently Full UK driving licence (essential) What’s on Offer Competitive salary (dependent on experience) Company vehicle or car allowance Ongoing career development and training opportunities Supportive team environment within a well-established national contractor About Marble Talent As engineering recruitment specialists, we pride ourselves on the ability to turn aspiring candidates at the beginning, middle or towards the end of their engineering careers into successful, professional engineers place at the right companies. We are interested in people from all walks of life, as long as they have the passion to succeed in engineering. Our goal is to become the recruiter of choice for UK engineering companies. We will do this by continuing to deliver a first-class service for both clients and candidates","{""error"": ""Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}"", ""location_clues"": {}, ""sector_clues"": {}, ""machinery_clues"": [], ""software_clues"": [], ""standards_clues"": [], ""salary_benefits_clues"": {}, ""role_clues"": {}, ""org_clues"": [], ""narrative_clues"": [], ""work_environment_clues"": [], ""customer_market_clues"": [], ""travel_clues"": [], ""unique_differentiators"": [], ""summary_narrative"": ""Error extracting clues""}",[],"Error: Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",,0.0
a44fd033-9a7f-4147-a395-601a38d5fa2d,Project Engineer / Commercial Engineer,Searley Owen,"Hinckley, Leicestershire","We are seeking an Engineer to join a growing company in Hinckley. This role is ideal for Project Engineers, Commercial Engineers, or hands-on Engineers looking to expand into a commercial focus. Key Responsibilities: Develop lighting design presentations for custom projects, including CAD layouts, 3D assemblies, light placement charts, and renderings. Produce technical documentation, including reports, test procedures, and specifications. Provide technical support, system diagnosis, fault finding, and troubleshooting. Attend client sites for system commissioning and customer support, including occasional travel abroad. Support engineering and product development projects, including design, prototype testing, evaluation, and technical guidance. Assist the quality team: inspect outputs, approve/reject products, audit processes, conduct non-conformance investigations, and implement corrective actions. Skills & Experience: Mechanical engineering knowledge and basic electrical understanding. CAD design proficiency (training provided). MS Office proficiency and ability to present technical ideas to customers. Strong project planning, coordination, and teamwork skills. Excellent customer-facing skills and ability to collect and report feedback. Full UK driving licence and valid passport. Other Details: Type: Permanent","{""error"": ""Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}"", ""location_clues"": {}, ""sector_clues"": {}, ""machinery_clues"": [], ""software_clues"": [], ""standards_clues"": [], ""salary_benefits_clues"": {}, ""role_clues"": {}, ""org_clues"": [], ""narrative_clues"": [], ""work_environment_clues"": [], ""customer_market_clues"": [], ""travel_clues"": [], ""unique_differentiators"": [], ""summary_narrative"": ""Error extracting clues""}",[],"Error: Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",,0.0
5dab80a1-e70c-4f8c-84af-dd51bd6bbd35,CAD & Quality - Commercial Engineer,Searley Owen,"Hinckley, Leicestershire","We are seeking an Engineer to join a growing company in Hinckley. This role is ideal for Project Engineers, Commercial Engineers, or hands-on Engineers looking to expand into a commercial focus.

**Key Responsibilities:**
- Develop lighting design presentations for custom projects, including CAD layouts, 3D assemblies, light placement charts, and renderings.
- Produce technical documentation, including reports, test procedures, and specifications.
- Provide technical support, system diagnosis, fault finding, and troubleshooting.
- Attend client sites for system commissioning and customer support, including occasional travel abroad.
- Support engineering and product development projects, including design, prototype testing, evaluation, and technical guidance.
- Assist the quality team: inspect outputs, approve/reject products, audit processes, conduct non-conformance investigations, and implement corrective actions.

**Skills & Experience:**
- Mechanical engineering knowledge and basic electrical understanding.
- CAD design proficiency (training provided).
- MS Office proficiency and ability to present technical ideas to customers.
- Strong project planning, coordination, and teamwork skills.
- Excellent customer-facing skills and ability to collect and report feedback.
- Full UK driving licence and valid passport.

**Pay & Benefits**
- A basic salary of up to £35,000 per annum
- 25 days holiday plus bank holidays
- Solid pension scheme
- Flexible working
- Free onsite parking
- Fun and friendly atmosphere","{""error"": ""Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}"", ""location_clues"": {}, ""sector_clues"": {}, ""machinery_clues"": [], ""software_clues"": [], ""standards_clues"": [], ""salary_benefits_clues"": {}, ""role_clues"": {}, ""org_clues"": [], ""narrative_clues"": [], ""work_environment_clues"": [], ""customer_market_clues"": [], ""travel_clues"": [], ""unique_differentiators"": [], ""summary_narrative"": ""Error extracting clues""}",[],"Error: Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",,0.0
29fe19dc-497d-4960-bc8e-c980cccc5818,Design Engineer,A4 Plus Limited,Peterborough,"Design Engineer
Are you looking for a position within a supportive and collaborative design team? Are you looking to work on exciting and diverse projects? Are you looking for opportunities to develop and grow in your career? Then this could be the position for you.
The Basics:
Location: Peterborough
Salary: £30,000 - £35,000 (DOE)
Employment Type: Full-time (Office Based)
The Company:
You will be working for a successful business that has been established for over 20 Years, and is a UK Leading supplier, of ventilation and extraction systems.
The Role
As a Design Engineer, you will play a pivotal role in developing and refining designs using sheet metal processes. You’ll work closely with cross-functional teams to bring concepts to life, ensuring designs meet technical specifications, customer requirements, and manufacturing standards.
The Job
- Create and develop detailed 3D models and technical drawings for sheet metal components using CAD software.
- Collaborate with the production team to ensure designs are optimized for manufacturing processes, including laser cutting, bending, welding, and assembly.
- Conduct design reviews and modifications to meet project specifications and deadlines.
- Perform material selection and stress analysis for sheet metal applications.
- Maintain technical documentation and adhere to company design standards.
- Troubleshoot design challenges and propose effective solutions.
About You:
To succeed in this role, you should have a strong background in mechanical or design engineering with hands-on experience in sheet metal design.
Requirements:
- HNC/HND or degree in Mechanical Engineering, Design Engineering, or a related field. (Preferred but not essential)
- Experience in sheet metal design.
- Proficiency in CAD software (e.g. SolidWorks, AutoCAD, or similar).
- Knowledge of sheet metal manufacturing processes.
- Strong problem-solving skills and attention to detail.
- Excellent communication and teamwork abilities.
How to Apply:
If you’re ready to take the next step in your career and join a company that values innovation and expertise, we’d love to hear from you!
Send your CV to (url removed) or hit the apply button.","{""error"": ""Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}"", ""location_clues"": {}, ""sector_clues"": {}, ""machinery_clues"": [], ""software_clues"": [], ""standards_clues"": [], ""salary_benefits_clues"": {}, ""role_clues"": {}, ""org_clues"": [], ""narrative_clues"": [], ""work_environment_clues"": [], ""customer_market_clues"": [], ""travel_clues"": [], ""unique_differentiators"": [], ""summary_narrative"": ""Error extracting clues""}",[],"Error: Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",,0.0
4f21f9eb-12e3-46f4-98d0-8bbb38ecabb2,Project Design Engineer,Tech Connect Group,Office-Based - Warwickshire,"Overview
A growing high-performance engineering business is seeking a Project Design Engineer to support and deliver complex automotive and motorsport programmes. The role reports into the Head of Engineering and combines hands-on engineering with project ownership, making it ideal for someone who enjoys working across both technical and delivery responsibilities.
Key Responsibilities
60/40 split of hands-on Mechanical Design and Project Management
Support in the planning and execution of engineering projects.
Take technical ownership of component development from concept through to production.
Mentor junior members of the engineering team and act as a point of technical guidance.
Manage multiple running projects, ensuring timelines, quality standards and deliverables are met.
Work cross-functionally with design, build and testing teams to achieve programme targets.
Produce technical documentation, specifications, RFQs and validation requirements as needed.
Experience & Skills Required
Circa 5+ years experience in mechanical or automotive engineering.
Strong track record within at least one of the following areas:
Suspension systems
Gearbox internals / drivetrain
Hydraulic systems
Clutch systems
Able to balance both engineering tasks and project coordination (roughly 60/40 split).
Proficient with 3D CAD – Creo is preferred, but other platforms welcome.
Comfortable in a fast-paced engineering environment, switching between multiple projects.
Confident communicator who can represent engineering decisions clearly and professionally.
Personal Attributes
Passionate about engineering and high-performance vehicles – ideally with a personal interest in motorsport or automotive projects.
Proactive, organised and able to work well under pressure.
Enjoys working within a small, collaborative engineering team.","{""error"": ""Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}"", ""location_clues"": {}, ""sector_clues"": {}, ""machinery_clues"": [], ""software_clues"": [], ""standards_clues"": [], ""salary_benefits_clues"": {}, ""role_clues"": {}, ""org_clues"": [], ""narrative_clues"": [], ""work_environment_clues"": [], ""customer_market_clues"": [], ""travel_clues"": [], ""unique_differentiators"": [], ""summary_narrative"": ""Error extracting clues""}",[],"Error: Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",,0.0
46605d7c-336f-4c72-9965-e834453b1114,Principal Mechanical Engineer,Talent Link,"Birmingham, West Midlands (County) (Note: The job description also mentions Belfast, Cardiff or Glasgow as potential locations.)","Our Client, a leading engineering and design consultancy, is seeking a Principal Mechanical Engineer to join their team in Birmingham, Belfast, Cardiff or Glasgow. Responsibilities: - Lead teams to undertake technical design work, ensuring relevant design standards and codes are followed, to high-quality levels and to manage design change effectively. - Ensuring compliance with CDM 2015 responsibilities as Designer and Principal Designer. - Prepare briefs, scopes of work, and input into bid proposals. - Successfully manage time and budgets to key project milestones and programmes. - Work closely with teams in the UK and overseas to deliver integrated design solutions. - Adhere to quality assurance standards in design. Required Experience: - Chartered Mechanical Engineer. - Experience in leading design delivery, including multidisciplinary design. - Thorough knowledge of mechanical equipment, including sizing and specification of equipment such as pumps, blowers, screens, chemical dosing plant and other commonly used treatment processes and equipment. - In-depth understanding of current UK design standards and working practices for water and waste water treatment applications. - Strong understanding of legislation such as CDM and ATEX.","{""error"": ""Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}"", ""location_clues"": {}, ""sector_clues"": {}, ""machinery_clues"": [], ""software_clues"": [], ""standards_clues"": [], ""salary_benefits_clues"": {}, ""role_clues"": {}, ""org_clues"": [], ""narrative_clues"": [], ""work_environment_clues"": [], ""customer_market_clues"": [], ""travel_clues"": [], ""unique_differentiators"": [], ""summary_narrative"": ""Error extracting clues""}",[],"Error: Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",,0.0
3c7e223d-bb62-4c54-95f9-6eb061cf7647,Design Engineering Manager,Premier Engineering,Coventry,"ROLE- Design Manager
LOCATION- Coventry
TERM- Permanent
SALARY- £50,000-£70,000, dependent on experience
My client is a specialist manufacturer within Steel Fabrication. They are looking for a Design Manager to join their team in Coventry on a permanent basis.
The Design Manager will ideally have the following attributes:
- BSc or BEng qualification in Mechanical Engineering/Product Design/Engineering Design or similar
- 5 or more years’ industry experience ideally working in a similar design / development role within a manufacturing environment
- Experience working with sheet metal / designing SPM
- Previous experience in a similar role in a manufacturing environment
- Be proficient using 3D CAD software such as AutoCAD, SolidWorks, Inventor etc.
- Good theoretical mechanical engineering knowledge of core principles and tight tolerances
- Innovative and passionate about design
- Excellent leadership and organisational skills
- Good communication skills, both verbal and written
The Design Manager role will involve:
- Leading members of the Design team and guiding/mentoring those less experienced
- Providing technical guidance and support
- Using Inventor CAD software for design on a day-to-day basis
- Creating drawings for manufacture and generating BOM’s
- Working on design analysis and FEA when required
- Being responsible for the development of new and existing products - from concept through to manufacture and launch
- Defining categories for IP and developing IP management processes for new and existing designs
- Creating the required documentation for design as well as project reports / plans
- Completing design specifications and risk assessments FMEA
- Supporting product Verification & Validation
- Liaising with customers and suppliers
- Managing documentation and resource planning
- Being involved in recruitment and performance reviews for the team
If you are interested in this position, please apply with an up to date CV as soon as possible, along with your availability and your salary expectation.","{""error"": ""Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}"", ""location_clues"": {}, ""sector_clues"": {}, ""machinery_clues"": [], ""software_clues"": [], ""standards_clues"": [], ""salary_benefits_clues"": {}, ""role_clues"": {}, ""org_clues"": [], ""narrative_clues"": [], ""work_environment_clues"": [], ""customer_market_clues"": [], ""travel_clues"": [], ""unique_differentiators"": [], ""summary_narrative"": ""Error extracting clues""}",[],"Error: Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",,0.0
8edd7fef-a87d-4b7a-9ba9-3673ddee3ce6,Product Development Engineer,Professional Technical Ltd,"Loughborough, Leicestershire","A global leader in POS manufacturing based in the East Midlands, is seeking an experienced Product Development Engineer to join their innovative team. As a Product Development Engineer, you will play a key role in delivering creative and complex POS solutions for leading retailers. This role is based in Loughborough and is paying a salary of between £40,000 - £42,000 per annum.

**The responsibilities of a Product Development Engineer will include:**

- Driving mechanical design innovation, developing functional concepts in CAD and validating with prototypes
- Leading DFM and overseeing manufacturing development, working closely with overseas suppliers and partners
- Managing production and assembly from prototyping through to mass production

**Qualifications and experience required for this Product Development Engineer role:**

- Proven experience as a Product Design Engineer, Product Development Engineer, or Mechanical Engineer
- Degree in a relevant engineering discipline
- Experience in POS / POP (desirable)
- Strong knowledge of design for manufacture and assembly
- Expertise in plastic injection moulding and plastic fabrication
- Proficiency in SolidWorks and/or CREO

**Benefits of this Product Development Engineer role:**

- Salary between £40,000 - £42,000
- 31 days holiday (including Bank Holidays)
- Bonus scheme
- Company pension
- Ongoing training and development

Interested?  
 Click 'Apply' now or contact Amy Perks directly","{""error"": ""Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}"", ""location_clues"": {}, ""sector_clues"": {}, ""machinery_clues"": [], ""software_clues"": [], ""standards_clues"": [], ""salary_benefits_clues"": {}, ""role_clues"": {}, ""org_clues"": [], ""narrative_clues"": [], ""work_environment_clues"": [], ""customer_market_clues"": [], ""travel_clues"": [], ""unique_differentiators"": [], ""summary_narrative"": ""Error extracting clues""}",[],"Error: Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",,0.0
e9545da7-b349-4e4c-9a72-2d955f0644ce,Graduate Building Services Engineer,Aztrum,Nottingham,"My client, a market leading Building Services Design Consultancy is searching for a Graduate Building Services Engineer to join their supportive team in Nottingham. Candidates are required have a BSc and/or MSc in Building Services or Electrical Engineering (for the built environment) and a keen interest in Building Services and MEP design (electrical, mechanical and plumbing) for building services and the construction industry. It is beneficial for applicants to have experience using Revit, dialux and/or AutoCAD for detailed designs for buildings. As a Graduate Building Services Engineer, you will join a supportive team based in Nottingham to complete building services designs (with a focus on electrical cabling, lighting, power) for the build environment and construction industry using Revit, Amtech, Dialux and AutoCAD. You will also be supported to complete; -Design calculations for major mixed use development projects. -Assist with site investigations reporting back to design team. -Frequently attend meetings with internal and external design teams, clients, architects and contractors to discuss design concepts. -Deliver projects to time and budget. This role offers flexible benefits and training and support to specialise in MEP design for construction projects across the UK. You will work from the Nottingham office and join a friendly team. If this role is of interest to you, please contact Jordanna Morris at Aztrum Recruitment.","{""error"": ""Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}"", ""location_clues"": {}, ""sector_clues"": {}, ""machinery_clues"": [], ""software_clues"": [], ""standards_clues"": [], ""salary_benefits_clues"": {}, ""role_clues"": {}, ""org_clues"": [], ""narrative_clues"": [], ""work_environment_clues"": [], ""customer_market_clues"": [], ""travel_clues"": [], ""unique_differentiators"": [], ""summary_narrative"": ""Error extracting clues""}",[],"Error: Error code: 404 - {'error': {'message': 'The model `o1-preview` does not exist or you do not have access to it.', 'type': 'invalid_request_error', 'param': None, 'code': 'model_not_found'}}",,0.0
